image_path,label,class_name
viola_dataset\images\image_1707.jpg,7,paper_towel
viola_dataset\images\image_1708.jpg,7,paper_towel
viola_dataset\images\image_1709.jpg,7,paper_towel
viola_dataset\images\image_1710.jpg,7,paper_towel
viola_dataset\images\image_1711.jpg,7,paper_towel
viola_dataset\images\image_1712.jpg,7,paper_towel
viola_dataset\images\image_1713.jpg,7,paper_towel
viola_dataset\images\image_1714.jpg,7,paper_towel
viola_dataset\images\image_1715.jpg,7,paper_towel
viola_dataset\images\image_1716.jpg,7,paper_towel
viola_dataset\images\image_1717.jpg,7,paper_towel
viola_dataset\images\image_1718.jpg,7,paper_towel
viola_dataset\images\image_1719.jpg,7,paper_towel
viola_dataset\images\image_1720.jpg,7,paper_towel
viola_dataset\images\image_1721.jpg,7,paper_towel
viola_dataset\images\image_1722.jpg,7,paper_towel
viola_dataset\images\image_1723.jpg,7,paper_towel
viola_dataset\images\image_1724.jpg,7,paper_towel
viola_dataset\images\image_1725.jpg,7,paper_towel
viola_dataset\images\image_1726.jpg,7,paper_towel
viola_dataset\images\image_1727.jpg,7,paper_towel
viola_dataset\images\image_1728.jpg,7,paper_towel
viola_dataset\images\image_1729.jpg,7,paper_towel
viola_dataset\images\image_1730.jpg,7,paper_towel
viola_dataset\images\image_1731.jpg,7,paper_towel
viola_dataset\images\image_1732.jpg,7,paper_towel
viola_dataset\images\image_1733.jpg,7,paper_towel
viola_dataset\images\image_1734.jpg,7,paper_towel
viola_dataset\images\image_1735.jpg,7,paper_towel
viola_dataset\images\image_1736.jpg,7,paper_towel
viola_dataset\images\image_1737.jpg,7,paper_towel
viola_dataset\images\image_1738.jpg,7,paper_towel
viola_dataset\images\image_1739.jpg,7,paper_towel
viola_dataset\images\image_1740.jpg,7,paper_towel
viola_dataset\images\image_1741.jpg,7,paper_towel
viola_dataset\images\image_1742.jpg,7,paper_towel
viola_dataset\images\image_1743.jpg,7,paper_towel
viola_dataset\images\image_1744.jpg,7,paper_towel
viola_dataset\images\image_1745.jpg,7,paper_towel
viola_dataset\images\image_1746.jpg,7,paper_towel
viola_dataset\images\image_1747.jpg,7,paper_towel
viola_dataset\images\image_1748.jpg,7,paper_towel
viola_dataset\images\image_1749.jpg,7,paper_towel
viola_dataset\images\image_1750.jpg,7,paper_towel
viola_dataset\images\image_1751.jpg,7,paper_towel
viola_dataset\images\image_1752.jpg,7,paper_towel
viola_dataset\images\image_1753.jpg,7,paper_towel
viola_dataset\images\image_1754.jpg,7,paper_towel
viola_dataset\images\image_1755.jpg,7,paper_towel
viola_dataset\images\image_1756.jpg,7,paper_towel
viola_dataset\images\image_1757.jpg,7,paper_towel
viola_dataset\images\image_1758.jpg,7,paper_towel
viola_dataset\images\image_1759.jpg,7,paper_towel
viola_dataset\images\image_1760.jpg,7,paper_towel
viola_dataset\images\image_1761.jpg,7,paper_towel
viola_dataset\images\image_1762.jpg,7,paper_towel
viola_dataset\images\image_1763.jpg,7,paper_towel
viola_dataset\images\image_1764.jpg,7,paper_towel
viola_dataset\images\image_1765.jpg,7,paper_towel
viola_dataset\images\image_1766.jpg,7,paper_towel
viola_dataset\images\image_1767.jpg,7,paper_towel
viola_dataset\images\image_1768.jpg,7,paper_towel
viola_dataset\images\image_1769.jpg,7,paper_towel
viola_dataset\images\image_1770.jpg,7,paper_towel
viola_dataset\images\image_1771.jpg,7,paper_towel
viola_dataset\images\image_1772.jpg,7,paper_towel
viola_dataset\images\image_1773.jpg,7,paper_towel
viola_dataset\images\image_1774.jpg,7,paper_towel
viola_dataset\images\image_1775.jpg,7,paper_towel
viola_dataset\images\image_1776.jpg,7,paper_towel
viola_dataset\images\image_1777.jpg,7,paper_towel
viola_dataset\images\image_1778.jpg,7,paper_towel
viola_dataset\images\image_1779.jpg,7,paper_towel
viola_dataset\images\image_1780.jpg,7,paper_towel
viola_dataset\images\image_1781.jpg,7,paper_towel
viola_dataset\images\image_1782.jpg,7,paper_towel
viola_dataset\images\image_1783.jpg,7,paper_towel
viola_dataset\images\image_1784.jpg,7,paper_towel
viola_dataset\images\image_1785.jpg,7,paper_towel
viola_dataset\images\image_1786.jpg,7,paper_towel
viola_dataset\images\image_1787.jpg,7,paper_towel
viola_dataset\images\image_1788.jpg,7,paper_towel
viola_dataset\images\image_1789.jpg,7,paper_towel
viola_dataset\images\image_1790.jpg,7,paper_towel
viola_dataset\images\image_1791.jpg,7,paper_towel
viola_dataset\images\image_1792.jpg,7,paper_towel
viola_dataset\images\image_1793.jpg,7,paper_towel
viola_dataset\images\image_1794.jpg,7,paper_towel
viola_dataset\images\image_1795.jpg,7,paper_towel
viola_dataset\images\image_1796.jpg,7,paper_towel
viola_dataset\images\image_1797.jpg,7,paper_towel
viola_dataset\images\image_1798.jpg,7,paper_towel
viola_dataset\images\image_1799.jpg,7,paper_towel
viola_dataset\images\image_1800.jpg,7,paper_towel
viola_dataset\images\image_1801.jpg,7,paper_towel
viola_dataset\images\image_1802.jpg,7,paper_towel
viola_dataset\images\image_1803.jpg,7,paper_towel
viola_dataset\images\image_1804.jpg,7,paper_towel
viola_dataset\images\image_1805.jpg,7,paper_towel
viola_dataset\images\image_1806.jpg,7,paper_towel
viola_dataset\images\image_1807.jpg,7,paper_towel
viola_dataset\images\image_1808.jpg,7,paper_towel
viola_dataset\images\image_1809.jpg,7,paper_towel
viola_dataset\images\image_1810.jpg,7,paper_towel
viola_dataset\images\image_1811.jpg,7,paper_towel
viola_dataset\images\image_1812.jpg,7,paper_towel
viola_dataset\images\image_1813.jpg,7,paper_towel
viola_dataset\images\image_1814.jpg,7,paper_towel
viola_dataset\images\image_1815.jpg,7,paper_towel
viola_dataset\images\image_1816.jpg,7,paper_towel
viola_dataset\images\image_1817.jpg,7,paper_towel
viola_dataset\images\image_1818.jpg,7,paper_towel
viola_dataset\images\image_1819.jpg,7,paper_towel
viola_dataset\images\image_1820.jpg,7,paper_towel
viola_dataset\images\image_1821.jpg,7,paper_towel
viola_dataset\images\image_1822.jpg,7,paper_towel
viola_dataset\images\image_1823.jpg,7,paper_towel
viola_dataset\images\image_1824.jpg,7,paper_towel
viola_dataset\images\image_1825.jpg,7,paper_towel
viola_dataset\images\image_1826.jpg,7,paper_towel
viola_dataset\images\image_1827.jpg,7,paper_towel
viola_dataset\images\image_1828.jpg,7,paper_towel
viola_dataset\images\image_1829.jpg,7,paper_towel
viola_dataset\images\image_1830.jpg,7,paper_towel
viola_dataset\images\image_1831.jpg,7,paper_towel
viola_dataset\images\image_1832.jpg,7,paper_towel
viola_dataset\images\image_1833.jpg,7,paper_towel
viola_dataset\images\image_1834.jpg,7,paper_towel
viola_dataset\images\image_1835.jpg,7,paper_towel
viola_dataset\images\image_1836.jpg,7,paper_towel
viola_dataset\images\image_1837.jpg,7,paper_towel
viola_dataset\images\image_1838.jpg,7,paper_towel
viola_dataset\images\image_1839.jpg,7,paper_towel
viola_dataset\images\image_1840.jpg,7,paper_towel
viola_dataset\images\image_1841.jpg,7,paper_towel
viola_dataset\images\image_1842.jpg,7,paper_towel
viola_dataset\images\image_1843.jpg,7,paper_towel
viola_dataset\images\image_1844.jpg,7,paper_towel
viola_dataset\images\image_1845.jpg,7,paper_towel
viola_dataset\images\image_1846.jpg,7,paper_towel
viola_dataset\images\image_1847.jpg,7,paper_towel
viola_dataset\images\image_1848.jpg,7,paper_towel
viola_dataset\images\image_1849.jpg,7,paper_towel
viola_dataset\images\image_1850.jpg,7,paper_towel
viola_dataset\images\image_1851.jpg,7,paper_towel
viola_dataset\images\image_1852.jpg,7,paper_towel
viola_dataset\images\image_1853.jpg,7,paper_towel
viola_dataset\images\image_1854.jpg,7,paper_towel
viola_dataset\images\image_1855.jpg,7,paper_towel
viola_dataset\images\image_1856.jpg,7,paper_towel
viola_dataset\images\image_1857.jpg,7,paper_towel
viola_dataset\images\image_1858.jpg,7,paper_towel
viola_dataset\images\image_1859.jpg,7,paper_towel
viola_dataset\images\image_1860.jpg,7,paper_towel
viola_dataset\images\image_1861.jpg,7,paper_towel
viola_dataset\images\image_1862.jpg,7,paper_towel
viola_dataset\images\image_1863.jpg,7,paper_towel
viola_dataset\images\image_1864.jpg,7,paper_towel
viola_dataset\images\image_1865.jpg,7,paper_towel
viola_dataset\images\image_1866.jpg,7,paper_towel
viola_dataset\images\image_1867.jpg,7,paper_towel
viola_dataset\images\image_1868.jpg,7,paper_towel
viola_dataset\images\image_1869.jpg,7,paper_towel
viola_dataset\images\image_1870.jpg,7,paper_towel
viola_dataset\images\image_1871.jpg,7,paper_towel
viola_dataset\images\image_1872.jpg,7,paper_towel
viola_dataset\images\image_1873.jpg,7,paper_towel
viola_dataset\images\image_1874.jpg,7,paper_towel
viola_dataset\images\image_1875.jpg,7,paper_towel
viola_dataset\images\image_1876.jpg,7,paper_towel
viola_dataset\images\image_1877.jpg,7,paper_towel
viola_dataset\images\image_1878.jpg,7,paper_towel
viola_dataset\images\image_1879.jpg,7,paper_towel
viola_dataset\images\image_1880.jpg,7,paper_towel
viola_dataset\images\image_1881.jpg,7,paper_towel
viola_dataset\images\image_1882.jpg,7,paper_towel
viola_dataset\images\image_1883.jpg,7,paper_towel
viola_dataset\images\image_1884.jpg,7,paper_towel
viola_dataset\images\image_1885.jpg,7,paper_towel
viola_dataset\images\image_1886.jpg,7,paper_towel
viola_dataset\images\image_1887.jpg,7,paper_towel
viola_dataset\images\image_1888.jpg,7,paper_towel
viola_dataset\images\image_1889.jpg,7,paper_towel
viola_dataset\images\image_1890.jpg,7,paper_towel
viola_dataset\images\image_1891.jpg,7,paper_towel
viola_dataset\images\image_1892.jpg,7,paper_towel
viola_dataset\images\image_1893.jpg,7,paper_towel
viola_dataset\images\image_1894.jpg,7,paper_towel
viola_dataset\images\image_1895.jpg,7,paper_towel
viola_dataset\images\image_1896.jpg,7,paper_towel
viola_dataset\images\image_1897.jpg,7,paper_towel
viola_dataset\images\image_1898.jpg,7,paper_towel
viola_dataset\images\image_1899.jpg,7,paper_towel
viola_dataset\images\image_1900.jpg,7,paper_towel
viola_dataset\images\image_1901.jpg,7,paper_towel
viola_dataset\images\image_1902.jpg,7,paper_towel
viola_dataset\images\image_1903.jpg,7,paper_towel
viola_dataset\images\image_1904.jpg,7,paper_towel
viola_dataset\images\image_1905.jpg,7,paper_towel
viola_dataset\images\image_1906.jpg,7,paper_towel
viola_dataset\images\image_1907.jpg,7,paper_towel
viola_dataset\images\image_1908.jpg,7,paper_towel
viola_dataset\images\image_1909.jpg,7,paper_towel
viola_dataset\images\image_1910.jpg,7,paper_towel
viola_dataset\images\image_1911.jpg,7,paper_towel
viola_dataset\images\image_1912.jpg,7,paper_towel
viola_dataset\images\image_1913.jpg,7,paper_towel
viola_dataset\images\image_1914.jpg,7,paper_towel
viola_dataset\images\image_1915.jpg,7,paper_towel
viola_dataset\images\image_1916.jpg,7,paper_towel
viola_dataset\images\image_1917.jpg,7,paper_towel
viola_dataset\images\image_1918.jpg,7,paper_towel
viola_dataset\images\image_1919.jpg,7,paper_towel
viola_dataset\images\image_1920.jpg,7,paper_towel
viola_dataset\images\image_1921.jpg,7,paper_towel
viola_dataset\images\image_1922.jpg,7,paper_towel
viola_dataset\images\image_1923.jpg,7,paper_towel
viola_dataset\images\image_1924.jpg,7,paper_towel
viola_dataset\images\image_1925.jpg,7,paper_towel
viola_dataset\images\image_1926.jpg,7,paper_towel
viola_dataset\images\image_1927.jpg,7,paper_towel
viola_dataset\images\image_1928.jpg,7,paper_towel
viola_dataset\images\image_1929.jpg,7,paper_towel
viola_dataset\images\image_1930.jpg,7,paper_towel
viola_dataset\images\image_1931.jpg,7,paper_towel
viola_dataset\images\image_1932.jpg,7,paper_towel
viola_dataset\images\image_1933.jpg,7,paper_towel
viola_dataset\images\image_1934.jpg,7,paper_towel
viola_dataset\images\image_1935.jpg,7,paper_towel
viola_dataset\images\image_1936.jpg,7,paper_towel
viola_dataset\images\image_1937.jpg,7,paper_towel
viola_dataset\images\image_1938.jpg,7,paper_towel
viola_dataset\images\image_1939.jpg,7,paper_towel
viola_dataset\images\image_1940.jpg,7,paper_towel
viola_dataset\images\image_1941.jpg,7,paper_towel
viola_dataset\images\image_1942.jpg,7,paper_towel
viola_dataset\images\image_1943.jpg,7,paper_towel
viola_dataset\images\image_1944.jpg,7,paper_towel
viola_dataset\images\image_1945.jpg,7,paper_towel
viola_dataset\images\image_1946.jpg,7,paper_towel
viola_dataset\images\image_1947.jpg,7,paper_towel
viola_dataset\images\image_1948.jpg,7,paper_towel
viola_dataset\images\image_1949.jpg,7,paper_towel
viola_dataset\images\image_1950.jpg,7,paper_towel
viola_dataset\images\image_1951.jpg,7,paper_towel
viola_dataset\images\image_1952.jpg,7,paper_towel
viola_dataset\images\image_1953.jpg,7,paper_towel
viola_dataset\images\image_1954.jpg,7,paper_towel
viola_dataset\images\image_1955.jpg,7,paper_towel
viola_dataset\images\image_1956.jpg,7,paper_towel
viola_dataset\images\image_1957.jpg,7,paper_towel
viola_dataset\images\image_1958.jpg,7,paper_towel
viola_dataset\images\image_1959.jpg,7,paper_towel
viola_dataset\images\image_1960.jpg,7,paper_towel
viola_dataset\images\image_1961.jpg,7,paper_towel
viola_dataset\images\image_1962.jpg,7,paper_towel
viola_dataset\images\image_1963.jpg,7,paper_towel
viola_dataset\images\image_1964.jpg,7,paper_towel
viola_dataset\images\image_1965.jpg,7,paper_towel
viola_dataset\images\image_1966.jpg,7,paper_towel
viola_dataset\images\image_1967.jpg,7,paper_towel
viola_dataset\images\image_1968.jpg,7,paper_towel
viola_dataset\images\image_1969.jpg,7,paper_towel
viola_dataset\images\image_1970.jpg,7,paper_towel
viola_dataset\images\image_1971.jpg,7,paper_towel
viola_dataset\images\image_1972.jpg,7,paper_towel
viola_dataset\images\image_1973.jpg,7,paper_towel
viola_dataset\images\image_1974.jpg,7,paper_towel
viola_dataset\images\image_1975.jpg,7,paper_towel
viola_dataset\images\image_1976.jpg,7,paper_towel
viola_dataset\images\image_1977.jpg,7,paper_towel
viola_dataset\images\image_1978.jpg,6,paper
viola_dataset\images\image_1979.jpg,6,paper
viola_dataset\images\image_1980.jpg,6,paper
viola_dataset\images\image_1981.jpg,6,paper
viola_dataset\images\image_1982.jpg,6,paper
viola_dataset\images\image_1983.jpg,6,paper
viola_dataset\images\image_1984.jpg,6,paper
viola_dataset\images\image_1985.jpg,6,paper
viola_dataset\images\image_1986.jpg,6,paper
viola_dataset\images\image_1987.jpg,6,paper
viola_dataset\images\image_1988.jpg,6,paper
viola_dataset\images\image_1989.jpg,6,paper
viola_dataset\images\image_1990.jpg,6,paper
viola_dataset\images\image_1991.jpg,6,paper
viola_dataset\images\image_1992.jpg,6,paper
viola_dataset\images\image_1993.jpg,6,paper
viola_dataset\images\image_1994.jpg,6,paper
viola_dataset\images\image_1995.jpg,6,paper
viola_dataset\images\image_1996.jpg,6,paper
viola_dataset\images\image_1997.jpg,6,paper
viola_dataset\images\image_1998.jpg,6,paper
viola_dataset\images\image_1999.jpg,6,paper
viola_dataset\images\image_2000.jpg,6,paper
viola_dataset\images\image_2001.jpg,6,paper
viola_dataset\images\image_2002.jpg,6,paper
viola_dataset\images\image_2003.jpg,6,paper
viola_dataset\images\image_2004.jpg,6,paper
viola_dataset\images\image_2005.jpg,6,paper
viola_dataset\images\image_2006.jpg,6,paper
viola_dataset\images\image_2007.jpg,6,paper
viola_dataset\images\image_2008.jpg,6,paper
viola_dataset\images\image_2009.jpg,6,paper
viola_dataset\images\image_2010.jpg,6,paper
viola_dataset\images\image_2011.jpg,6,paper
viola_dataset\images\image_2012.jpg,6,paper
viola_dataset\images\image_2013.jpg,6,paper
viola_dataset\images\image_2014.jpg,6,paper
viola_dataset\images\image_2015.jpg,6,paper
viola_dataset\images\image_2016.jpg,6,paper
viola_dataset\images\image_2017.jpg,6,paper
viola_dataset\images\image_2018.jpg,6,paper
viola_dataset\images\image_2019.jpg,6,paper
viola_dataset\images\image_2020.jpg,6,paper
viola_dataset\images\image_2021.jpg,6,paper
viola_dataset\images\image_2022.jpg,6,paper
viola_dataset\images\image_2023.jpg,6,paper
viola_dataset\images\image_2024.jpg,6,paper
viola_dataset\images\image_2025.jpg,6,paper
viola_dataset\images\image_2026.jpg,6,paper
viola_dataset\images\image_2027.jpg,6,paper
viola_dataset\images\image_2028.jpg,6,paper
viola_dataset\images\image_2029.jpg,6,paper
viola_dataset\images\image_2030.jpg,6,paper
viola_dataset\images\image_2031.jpg,6,paper
viola_dataset\images\image_2032.jpg,6,paper
viola_dataset\images\image_2033.jpg,6,paper
viola_dataset\images\image_2034.jpg,6,paper
viola_dataset\images\image_2035.jpg,6,paper
viola_dataset\images\image_2036.jpg,6,paper
viola_dataset\images\image_2037.jpg,6,paper
viola_dataset\images\image_2038.jpg,6,paper
viola_dataset\images\image_2039.jpg,6,paper
viola_dataset\images\image_2040.jpg,6,paper
viola_dataset\images\image_2041.jpg,6,paper
viola_dataset\images\image_2042.jpg,6,paper
viola_dataset\images\image_2043.jpg,6,paper
viola_dataset\images\image_2044.jpg,6,paper
viola_dataset\images\image_2045.jpg,6,paper
viola_dataset\images\image_2046.jpg,6,paper
viola_dataset\images\image_2047.jpg,6,paper
viola_dataset\images\image_2048.jpg,6,paper
viola_dataset\images\image_2049.jpg,6,paper
viola_dataset\images\image_2050.jpg,6,paper
viola_dataset\images\image_2051.jpg,6,paper
viola_dataset\images\image_2052.jpg,6,paper
viola_dataset\images\image_2053.jpg,6,paper
viola_dataset\images\image_2054.jpg,6,paper
viola_dataset\images\image_2055.jpg,6,paper
viola_dataset\images\image_2056.jpg,6,paper
viola_dataset\images\image_2057.jpg,6,paper
viola_dataset\images\image_2058.jpg,6,paper
viola_dataset\images\image_2059.jpg,6,paper
viola_dataset\images\image_2060.jpg,6,paper
viola_dataset\images\image_2061.jpg,6,paper
viola_dataset\images\image_2062.jpg,6,paper
viola_dataset\images\image_2063.jpg,6,paper
viola_dataset\images\image_2064.jpg,6,paper
viola_dataset\images\image_2065.jpg,6,paper
viola_dataset\images\image_2066.jpg,6,paper
viola_dataset\images\image_2067.jpg,6,paper
viola_dataset\images\image_2068.jpg,6,paper
viola_dataset\images\image_2069.jpg,6,paper
viola_dataset\images\image_2070.jpg,6,paper
viola_dataset\images\image_2071.jpg,6,paper
viola_dataset\images\image_2072.jpg,6,paper
viola_dataset\images\image_2073.jpg,6,paper
viola_dataset\images\image_2074.jpg,6,paper
viola_dataset\images\image_2075.jpg,6,paper
viola_dataset\images\image_2076.jpg,6,paper
viola_dataset\images\image_2077.jpg,6,paper
viola_dataset\images\image_2078.jpg,6,paper
viola_dataset\images\image_2079.jpg,6,paper
viola_dataset\images\image_2080.jpg,6,paper
viola_dataset\images\image_2081.jpg,6,paper
viola_dataset\images\image_2082.jpg,6,paper
viola_dataset\images\image_2083.jpg,6,paper
viola_dataset\images\image_2084.jpg,6,paper
viola_dataset\images\image_2085.jpg,6,paper
viola_dataset\images\image_2086.jpg,6,paper
viola_dataset\images\image_2087.jpg,6,paper
viola_dataset\images\image_2088.jpg,6,paper
viola_dataset\images\image_2089.jpg,6,paper
viola_dataset\images\image_2090.jpg,6,paper
viola_dataset\images\image_2091.jpg,6,paper
viola_dataset\images\image_2092.jpg,6,paper
viola_dataset\images\image_2093.jpg,6,paper
viola_dataset\images\image_2094.jpg,6,paper
viola_dataset\images\image_2095.jpg,6,paper
viola_dataset\images\image_2096.jpg,6,paper
viola_dataset\images\image_2097.jpg,6,paper
viola_dataset\images\image_2098.jpg,6,paper
viola_dataset\images\image_2099.jpg,6,paper
viola_dataset\images\image_2100.jpg,6,paper
viola_dataset\images\image_2101.jpg,6,paper
viola_dataset\images\image_2102.jpg,6,paper
viola_dataset\images\image_2103.jpg,6,paper
viola_dataset\images\image_2104.jpg,6,paper
viola_dataset\images\image_2105.jpg,6,paper
viola_dataset\images\image_2106.jpg,6,paper
viola_dataset\images\image_2107.jpg,6,paper
viola_dataset\images\image_2108.jpg,6,paper
viola_dataset\images\image_2109.jpg,6,paper
viola_dataset\images\image_2110.jpg,6,paper
viola_dataset\images\image_2111.jpg,6,paper
viola_dataset\images\image_2112.jpg,6,paper
viola_dataset\images\image_2113.jpg,6,paper
viola_dataset\images\image_2114.jpg,6,paper
viola_dataset\images\image_2115.jpg,6,paper
viola_dataset\images\image_2116.jpg,6,paper
viola_dataset\images\image_2117.jpg,6,paper
viola_dataset\images\image_2118.jpg,6,paper
viola_dataset\images\image_2119.jpg,6,paper
viola_dataset\images\image_2120.jpg,6,paper
viola_dataset\images\image_2121.jpg,6,paper
viola_dataset\images\image_2122.jpg,6,paper
viola_dataset\images\image_2123.jpg,6,paper
viola_dataset\images\image_2124.jpg,6,paper
viola_dataset\images\image_2125.jpg,6,paper
viola_dataset\images\image_2126.jpg,6,paper
viola_dataset\images\image_2127.jpg,6,paper
viola_dataset\images\image_2128.jpg,6,paper
viola_dataset\images\image_2129.jpg,6,paper
viola_dataset\images\image_2130.jpg,6,paper
viola_dataset\images\image_2131.jpg,6,paper
viola_dataset\images\image_2132.jpg,6,paper
viola_dataset\images\image_2133.jpg,6,paper
viola_dataset\images\image_2134.jpg,6,paper
viola_dataset\images\image_2135.jpg,6,paper
viola_dataset\images\image_2136.jpg,6,paper
viola_dataset\images\image_2137.jpg,6,paper
viola_dataset\images\image_2138.jpg,6,paper
viola_dataset\images\image_2139.jpg,6,paper
viola_dataset\images\image_2140.jpg,6,paper
viola_dataset\images\image_2141.jpg,6,paper
viola_dataset\images\image_2142.jpg,6,paper
viola_dataset\images\image_2143.jpg,6,paper
viola_dataset\images\image_2144.jpg,6,paper
viola_dataset\images\image_2145.jpg,6,paper
viola_dataset\images\image_2146.jpg,6,paper
viola_dataset\images\image_2147.jpg,6,paper
viola_dataset\images\image_2148.jpg,6,paper
viola_dataset\images\image_2149.jpg,6,paper
viola_dataset\images\image_2150.jpg,6,paper
viola_dataset\images\image_2151.jpg,6,paper
viola_dataset\images\image_2152.jpg,6,paper
viola_dataset\images\image_2153.jpg,6,paper
viola_dataset\images\image_2154.jpg,6,paper
viola_dataset\images\image_2155.jpg,6,paper
viola_dataset\images\image_2156.jpg,6,paper
viola_dataset\images\image_2157.jpg,6,paper
viola_dataset\images\image_2158.jpg,6,paper
viola_dataset\images\image_2159.jpg,6,paper
viola_dataset\images\image_2160.jpg,6,paper
viola_dataset\images\image_2161.jpg,6,paper
viola_dataset\images\image_2162.jpg,6,paper
viola_dataset\images\image_2163.jpg,6,paper
viola_dataset\images\image_2164.jpg,6,paper
viola_dataset\images\image_2165.jpg,6,paper
viola_dataset\images\image_2166.jpg,6,paper
viola_dataset\images\image_2167.jpg,6,paper
viola_dataset\images\image_2168.jpg,6,paper
viola_dataset\images\image_2169.jpg,6,paper
viola_dataset\images\image_2170.jpg,6,paper
viola_dataset\images\image_2171.jpg,6,paper
viola_dataset\images\image_2172.jpg,6,paper
viola_dataset\images\image_2173.jpg,6,paper
viola_dataset\images\image_2174.jpg,6,paper
viola_dataset\images\image_2175.jpg,6,paper
viola_dataset\images\image_2176.jpg,6,paper
viola_dataset\images\image_2177.jpg,6,paper
viola_dataset\images\image_2178.jpg,6,paper
viola_dataset\images\image_2179.jpg,6,paper
viola_dataset\images\image_2180.jpg,6,paper
viola_dataset\images\image_2181.jpg,6,paper
viola_dataset\images\image_2182.jpg,6,paper
viola_dataset\images\image_2183.jpg,6,paper
viola_dataset\images\image_2184.jpg,6,paper
viola_dataset\images\image_2185.jpg,6,paper
viola_dataset\images\image_2186.jpg,6,paper
viola_dataset\images\image_2187.jpg,6,paper
viola_dataset\images\image_2188.jpg,6,paper
viola_dataset\images\image_2189.jpg,6,paper
viola_dataset\images\image_2190.jpg,6,paper
viola_dataset\images\image_2191.jpg,6,paper
viola_dataset\images\image_2192.jpg,6,paper
viola_dataset\images\image_2193.jpg,6,paper
viola_dataset\images\image_2194.jpg,6,paper
viola_dataset\images\image_2195.jpg,6,paper
viola_dataset\images\image_2196.jpg,6,paper
viola_dataset\images\image_2197.jpg,6,paper
viola_dataset\images\image_2198.jpg,6,paper
viola_dataset\images\image_2199.jpg,6,paper
viola_dataset\images\image_2200.jpg,6,paper
viola_dataset\images\image_2201.jpg,6,paper
viola_dataset\images\image_2202.jpg,6,paper
viola_dataset\images\image_2203.jpg,6,paper
viola_dataset\images\image_2204.jpg,6,paper
viola_dataset\images\image_2205.jpg,6,paper
viola_dataset\images\image_2206.jpg,6,paper
viola_dataset\images\image_2207.jpg,6,paper
viola_dataset\images\image_2208.jpg,6,paper
viola_dataset\images\image_2209.jpg,6,paper
viola_dataset\images\image_2210.jpg,6,paper
viola_dataset\images\image_2211.jpg,6,paper
viola_dataset\images\image_2212.jpg,6,paper
viola_dataset\images\image_2213.jpg,6,paper
viola_dataset\images\image_2214.jpg,6,paper
viola_dataset\images\image_2215.jpg,6,paper
viola_dataset\images\image_2216.jpg,6,paper
viola_dataset\images\image_2217.jpg,6,paper
viola_dataset\images\image_2218.jpg,6,paper
viola_dataset\images\image_2219.jpg,6,paper
viola_dataset\images\image_2220.jpg,6,paper
viola_dataset\images\image_2221.jpg,6,paper
viola_dataset\images\image_2222.jpg,6,paper
viola_dataset\images\image_2223.jpg,6,paper
viola_dataset\images\image_2224.jpg,6,paper
viola_dataset\images\image_2225.jpg,6,paper
viola_dataset\images\image_2226.jpg,6,paper
viola_dataset\images\image_2227.jpg,6,paper
viola_dataset\images\image_2228.jpg,6,paper
viola_dataset\images\image_2229.jpg,6,paper
viola_dataset\images\image_2230.jpg,6,paper
viola_dataset\images\image_2231.jpg,6,paper
viola_dataset\images\image_2232.jpg,6,paper
viola_dataset\images\image_2233.jpg,8,polystyrene
viola_dataset\images\image_2234.jpg,8,polystyrene
viola_dataset\images\image_2235.jpg,8,polystyrene
viola_dataset\images\image_2236.jpg,8,polystyrene
viola_dataset\images\image_2237.jpg,8,polystyrene
viola_dataset\images\image_2238.jpg,8,polystyrene
viola_dataset\images\image_2239.jpg,8,polystyrene
viola_dataset\images\image_2240.jpg,8,polystyrene
viola_dataset\images\image_2241.jpg,8,polystyrene
viola_dataset\images\image_2242.jpg,8,polystyrene
viola_dataset\images\image_2243.jpg,8,polystyrene
viola_dataset\images\image_2244.jpg,8,polystyrene
viola_dataset\images\image_2245.jpg,8,polystyrene
viola_dataset\images\image_2246.jpg,8,polystyrene
viola_dataset\images\image_2247.jpg,8,polystyrene
viola_dataset\images\image_2248.jpg,8,polystyrene
viola_dataset\images\image_2249.jpg,8,polystyrene
viola_dataset\images\image_2250.jpg,8,polystyrene
viola_dataset\images\image_2251.jpg,8,polystyrene
viola_dataset\images\image_2252.jpg,8,polystyrene
viola_dataset\images\image_2253.jpg,8,polystyrene
viola_dataset\images\image_2254.jpg,8,polystyrene
viola_dataset\images\image_2255.jpg,8,polystyrene
viola_dataset\images\image_2256.jpg,8,polystyrene
viola_dataset\images\image_2257.jpg,8,polystyrene
viola_dataset\images\image_2258.jpg,8,polystyrene
viola_dataset\images\image_2259.jpg,8,polystyrene
viola_dataset\images\image_2260.jpg,8,polystyrene
viola_dataset\images\image_2261.jpg,8,polystyrene
viola_dataset\images\image_2262.jpg,8,polystyrene
viola_dataset\images\image_2263.jpg,8,polystyrene
viola_dataset\images\image_2264.jpg,8,polystyrene
viola_dataset\images\image_2265.jpg,8,polystyrene
viola_dataset\images\image_2266.jpg,8,polystyrene
viola_dataset\images\image_2267.jpg,8,polystyrene
viola_dataset\images\image_2268.jpg,8,polystyrene
viola_dataset\images\image_2269.jpg,8,polystyrene
viola_dataset\images\image_2270.jpg,8,polystyrene
viola_dataset\images\image_2271.jpg,8,polystyrene
viola_dataset\images\image_2272.jpg,8,polystyrene
viola_dataset\images\image_2273.jpg,8,polystyrene
